hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name,email,phone-number,credit_card,total_guests
Resort Hotel,1,46,2017,April,15,14,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,93.0,0,0,Canceled,2017-02-28,Adriana Lee,Lee.Adriana@verizon.com,809-114-7189,************3925,2.0
Resort Hotel,1,173,2017,April,15,14,2,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,94.5,0,3,Canceled,2016-11-24,Patricia Morgan,Patricia_M@aol.com,142-939-8259,************1952,2.0
Resort Hotel,1,173,2017,April,15,14,2,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,88.5,0,3,Canceled,2016-11-24,Sarah Carroll,SarahCarroll@xfinity.com,565-765-0705,************1245,2.0
Resort Hotel,1,161,2017,April,15,14,2,5,3,1.0,0,BB,IRL,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,0.0,0,Transient,135.0,0,0,Canceled,2017-03-11,Carolyn Wagner,CWagner23@zoho.com,919-862-4443,************3160,4.0
Resort Hotel,1,105,2017,April,15,14,2,5,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,97.14,0,0,Canceled,2017-03-03,Charles Shields,CShields@yahoo.com,586-847-3543,************6571,2.0
Resort Hotel,1,267,2017,April,15,14,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,59.79,0,0,Canceled,2016-07-21,Dr. Steven Daniels DVM,DVM_Dr.@protonmail.com,483-219-6963,************6358,2.0
Resort Hotel,1,267,2017,April,15,14,2,5,2,1.0,0,BB,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,0.0,0,Transient,68.81,0,1,Canceled,2017-03-24,Candace Allen,Candace.A19@xfinity.com,134-707-1980,************2150,3.0
Resort Hotel,1,249,2017,April,15,14,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,59.79,0,0,Canceled,2016-08-09,David Mason,DMason@gmail.com,543-059-3159,************6884,2.0
Resort Hotel,1,267,2017,April,15,14,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,59.79,0,0,Canceled,2016-07-21,Cody Jackson,Cody_Jackson@hotmail.com,485-631-0446,************2314,2.0
Resort Hotel,1,267,2017,April,15,14,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,59.79,0,0,Canceled,2016-07-21,Carrie Martinez,Carrie.M@protonmail.com,742-062-3868,************6681,2.0
Resort Hotel,1,267,2017,April,15,14,2,5,2,1.0,0,BB,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,0.0,0,Transient,68.81,0,1,Canceled,2017-03-24,Oscar Williams,Williams.Oscar@yahoo.com,557-884-0536,************7304,3.0
Resort Hotel,1,119,2017,April,15,14,2,7,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,80.56,0,1,Canceled,2017-02-05,Brian Jordan,Brian.J@xfinity.com,235-630-3246,************5939,2.0
Resort Hotel,1,3,2017,April,15,15,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,250.0,0.0,0,Transient,131.0,0,0,Canceled,2017-04-13,David Smith,DSmith36@xfinity.com,451-098-6079,************3471,2.0
Resort Hotel,1,19,2017,April,15,15,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,120.0,0,1,Canceled,2017-03-27,Sophia Lowery,SLowery16@zoho.com,385-058-6375,************5037,2.0
Resort Hotel,1,102,2017,April,15,15,1,1,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,196.0,0.0,0,Transient,102.5,0,0,Canceled,2017-03-23,John Benton,John.Benton35@zoho.com,281-912-5007,************1458,2.0
Resort Hotel,1,102,2017,April,15,15,1,1,1,1.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,196.0,0.0,0,Transient,79.5,0,0,Canceled,2017-03-23,Melinda Reid,Melinda.Reid@gmail.com,277-157-3990,************9240,2.0
Resort Hotel,1,98,2017,April,15,15,1,1,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,72.5,0,2,Canceled,2017-03-12,Stephen Mendez,Mendez.Stephen@gmail.com,367-839-3875,************8993,2.0
Resort Hotel,1,29,2017,April,15,15,2,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,0.0,0,Transient,88.67,0,1,Canceled,2017-03-17,Christina Meyer,CMeyer27@mail.com,115-609-2690,************6774,1.0
Resort Hotel,1,73,2017,April,15,15,2,1,1,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,0.0,0,Transient,68.33,0,0,Canceled,2017-02-01,Randy Love,RandyLove@att.com,294-196-2701,************9012,2.0
Resort Hotel,1,73,2017,April,15,15,2,1,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,0.0,0,Transient,82.49,0,0,Canceled,2017-02-01,Sheri Richards,Sheri_R@yandex.com,887-853-2716,************1823,3.0
Resort Hotel,1,73,2017,April,15,15,2,1,1,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,0.0,0,Transient,68.33,0,0,Canceled,2017-02-01,James Mccall,JamesMccall@xfinity.com,437-730-5605,************6606,2.0
Resort Hotel,1,10,2017,April,15,15,2,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,410.0,0.0,0,Transient,63.0,0,0,No-Show,2017-04-15,Jennifer Mason,Mason_Jennifer@att.com,775-566-4658,************7606,2.0
Resort Hotel,1,102,2017,April,15,15,2,3,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0.0,0,Transient,135.0,0,1,Canceled,2017-03-03,Anita Wood,Anita.Wood81@mail.com,183-267-7796,************1526,4.0
Resort Hotel,1,210,2017,April,15,15,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,85.14,0,0,Canceled,2016-10-01,Jared Atkinson,Atkinson.Jared42@hotmail.com,739-077-3602,************1368,2.0
Resort Hotel,1,98,2017,April,15,15,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242.0,0.0,0,Transient,75.36,0,1,Canceled,2017-04-04,Timothy Edwards,Timothy_E20@xfinity.com,584-422-2849,************4897,2.0
Resort Hotel,1,86,2017,April,15,15,2,5,2,1.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171.0,0.0,0,Transient,203.21,0,0,Canceled,2017-01-20,Oscar Webb,Webb_Oscar@yahoo.com,366-137-4319,************5172,3.0
Resort Hotel,1,239,2017,April,15,15,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,56.89,0,1,Canceled,2016-10-03,Janice Carter,JaniceCarter@verizon.com,891-750-3997,************8175,2.0
Resort Hotel,1,93,2017,April,15,15,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,78.57,0,0,Canceled,2017-01-28,Lindsey Ross,LRoss85@xfinity.com,777-450-1364,************6293,2.0
Resort Hotel,1,239,2017,April,15,15,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,56.89,0,1,Canceled,2016-10-03,Christian Watts,Christian.Watts@aol.com,604-906-7177,************9236,2.0
Resort Hotel,1,125,2017,April,15,15,2,5,2,0.0,0,HB,HUN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,123.57,0,1,Canceled,2016-12-16,Elizabeth Baird,EBaird@outlook.com,638-248-1558,************7969,2.0
Resort Hotel,1,24,2017,April,16,16,1,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,85.0,0,0,Canceled,2017-03-23,Elizabeth Williams,EWilliams@hotmail.com,103-819-0346,************9615,2.0
Resort Hotel,1,184,2017,April,16,16,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,0.0,0,Transient,54.0,0,1,Canceled,2016-10-26,Jason Cervantes,Jason.Cervantes@mail.com,411-400-1387,************3493,2.0
Resort Hotel,1,4,2017,April,16,16,2,0,3,1.0,0,BB,PRT,Direct,Direct,0,0,0,H,H,0,No Deposit,250.0,0.0,0,Transient,181.0,0,0,Canceled,2017-04-13,Danielle Torres,Torres.Danielle@zoho.com,429-759-7009,************3753,4.0
Resort Hotel,1,94,2017,April,16,16,2,2,4,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,C,C,1,Refundable,147.0,0.0,0,Transient,108.36,0,0,Canceled,2017-04-12,Melanie Welch,Melanie.W@xfinity.com,881-570-9942,************5109,4.0
Resort Hotel,1,72,2017,April,16,16,2,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,75.0,0,1,Canceled,2017-04-02,Victoria Meyers,Meyers.Victoria@mail.com,575-890-2199,************4979,2.0
Resort Hotel,1,116,2017,April,16,16,2,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,0.0,0,Transient,75.0,0,1,Canceled,2017-04-02,Amanda Bender,Amanda.Bender15@hotmail.com,121-024-2359,************2339,2.0
Resort Hotel,1,179,2017,April,16,16,2,4,3,1.0,0,HB,FRA,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,240.0,0.0,0,Transient,183.0,0,2,Canceled,2017-04-02,Craig Li,Li_Craig36@outlook.com,319-705-7169,************7145,4.0
Resort Hotel,1,158,2017,April,16,16,2,4,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,0.0,0.0,0,Transient,70.8,0,1,Canceled,2017-03-17,Janet Chase,JanetChase72@mail.com,316-838-5707,************1596,2.0
Resort Hotel,1,179,2017,April,16,16,2,4,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,0.0,0,Transient,96.3,0,2,Canceled,2017-04-02,Lynn Vincent,Lynn.Vincent@att.com,648-350-0882,************6021,2.0
Resort Hotel,1,132,2017,April,16,16,2,4,3,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40.0,0.0,0,Transient,83.84,0,1,Canceled,2017-04-15,Bridget Perez,Bridget.Perez54@att.com,273-720-4117,************5871,3.0
Resort Hotel,1,154,2017,April,16,16,2,5,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,60.0,0,1,Canceled,2016-11-27,Derek Huffman,Huffman_Derek@xfinity.com,433-572-0985,************9518,2.0
Resort Hotel,1,131,2017,April,16,16,2,5,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,C,1,No Deposit,493.0,0.0,0,Transient-Party,80.0,0,0,Canceled,2017-02-16,Misty Griffin,MistyGriffin@protonmail.com,392-747-8266,************9984,2.0
Resort Hotel,1,210,2017,April,16,16,2,5,2,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,240.0,0.0,0,Transient,84.21,0,2,Canceled,2017-04-15,Michael Velasquez,Michael.Velasquez@verizon.com,387-132-5142,************4619,2.0
Resort Hotel,1,95,2017,April,16,16,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177.0,0.0,0,Transient,68.4,0,0,Canceled,2017-01-24,Mark Carey,Mark.C@xfinity.com,945-695-4368,************2163,2.0
Resort Hotel,1,221,2017,April,16,16,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,60.0,0,2,Canceled,2017-03-08,Judith Foster,Judith.Foster@gmail.com,514-280-6614,************7232,2.0
Resort Hotel,1,131,2017,April,16,16,2,5,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,493.0,0.0,0,Transient-Party,80.0,0,0,Canceled,2017-02-28,Jamie Mata,Jamie.Mata@aol.com,204-049-5328,************9679,2.0
Resort Hotel,1,87,2017,April,16,16,2,5,2,1.0,0,HB,GBR,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,240.0,0.0,0,Transient,150.0,0,1,Canceled,2017-03-26,Cindy Swanson,Swanson_Cindy@outlook.com,283-573-0342,************2991,3.0
Resort Hotel,1,95,2017,April,16,16,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177.0,0.0,0,Transient,68.4,0,0,Canceled,2017-01-24,Justin Bartlett,Justin_B@zoho.com,338-171-4729,************6934,2.0
Resort Hotel,1,131,2017,April,16,16,2,5,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,C,1,No Deposit,493.0,0.0,0,Transient-Party,80.0,0,0,Canceled,2017-02-16,Mary Adams,Mary.Adams@xfinity.com,699-145-0433,************6840,2.0
Resort Hotel,1,104,2017,April,16,16,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,75.0,0,1,Canceled,2017-01-27,Jessica Knight,JessicaKnight@yandex.com,111-689-1778,************7111,2.0
Resort Hotel,1,87,2017,April,16,16,2,5,2,2.0,0,HB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0.0,0,Transient,178.0,0,0,Canceled,2017-01-21,Monique Miller DVM,Monique.D@yahoo.com,691-647-2091,************9921,4.0
Resort Hotel,1,131,2017,April,16,16,2,5,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,C,1,No Deposit,493.0,0.0,0,Transient-Party,80.0,0,0,Canceled,2017-02-16,Heather Jackson,Jackson.Heather80@yahoo.com,234-231-8521,************4878,2.0
Resort Hotel,1,131,2017,April,16,16,2,5,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,493.0,0.0,0,Transient-Party,80.0,0,0,Canceled,2017-02-28,Mary Copeland,Mary_Copeland@aol.com,131-374-4060,************7869,2.0
Resort Hotel,1,184,2017,April,16,16,1,0,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,242.0,0.0,0,Transient,117.0,0,1,Canceled,2016-10-25,Patrick Johnson,Patrick_J98@gmail.com,286-253-0205,************3821,3.0
Resort Hotel,1,144,2017,April,16,16,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,0.0,0,Transient,54.0,0,0,Canceled,2017-02-27,Thomas Waters,Waters_Thomas67@yahoo.com,181-755-6905,************3233,2.0
Resort Hotel,1,133,2017,April,16,16,1,0,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,60.0,0,0,Canceled,2017-02-03,Ian Lowery,ILowery97@yandex.com,100-310-5710,************1448,2.0
Resort Hotel,1,184,2017,April,16,16,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,0.0,0,Transient,54.0,0,1,Canceled,2016-10-25,Wendy Patel,WPatel@aol.com,690-459-0010,************8613,2.0
Resort Hotel,1,65,2017,April,16,17,1,0,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,90.0,0,1,Canceled,2017-02-15,Jenna Jones,JJones37@comcast.net,829-374-1163,************9677,2.0
Resort Hotel,1,92,2017,April,16,17,1,0,1,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,51.0,0,0,Canceled,2017-02-25,Jessica Blake,JBlake@aol.com,630-255-1791,************4161,1.0
Resort Hotel,1,68,2017,April,16,17,1,0,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,75.0,0,0,Canceled,2017-02-09,William Pace,William_Pace@hotmail.com,218-789-0265,************2296,2.0
Resort Hotel,1,92,2017,April,16,17,1,0,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,60.0,0,0,Canceled,2017-02-25,Sarah Gomez,Sarah.G49@xfinity.com,214-425-6467,************8236,2.0
Resort Hotel,1,92,2017,April,16,17,1,0,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,60.0,0,0,Canceled,2017-02-25,Shari Hamilton,Shari.Hamilton@yahoo.com,593-451-7129,************3279,2.0
Resort Hotel,1,39,2017,April,16,17,1,1,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,117.0,0,0,Canceled,2017-03-27,Tara Banks,Tara_Banks@gmail.com,241-447-1957,************6069,2.0
Resort Hotel,1,126,2017,April,16,17,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,314.0,0.0,0,Transient,54.0,0,1,Canceled,2017-04-06,Clayton Johnson,Clayton.Johnson34@att.com,849-051-0809,************5561,2.0
Resort Hotel,1,126,2017,April,16,17,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,314.0,0.0,0,Transient,54.0,0,1,Canceled,2017-04-06,Jared Williams,Jared.W@gmail.com,655-270-1230,************1832,2.0
Resort Hotel,1,39,2017,April,16,17,1,1,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,117.0,0,0,Canceled,2017-03-27,Anthony Castillo,Anthony_C20@mail.com,645-561-9976,************7661,2.0
Resort Hotel,1,126,2017,April,16,17,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,314.0,0.0,0,Transient,54.0,0,1,Canceled,2017-04-06,Gabriella Ramirez,Gabriella.R15@xfinity.com,315-223-2394,************2805,2.0
Resort Hotel,1,168,2017,April,16,17,1,3,2,0.0,0,HB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,81.0,0,2,Canceled,2016-11-27,Susan Gonzalez,Susan_G62@comcast.net,748-388-3568,************1798,2.0
Resort Hotel,1,95,2017,April,16,17,1,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,75.0,0,0,Canceled,2017-04-03,Ray Williams,Ray_W@protonmail.com,594-094-2791,************3558,2.0
Resort Hotel,1,85,2017,April,16,17,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,75.0,0,0,Canceled,2017-01-22,Amy Morgan,AmyMorgan34@zoho.com,176-143-2787,************7488,2.0
Resort Hotel,1,80,2017,April,16,17,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,75.0,0,0,Canceled,2017-01-28,Jamie Peters,JamiePeters@yandex.com,886-514-6411,************8637,2.0
Resort Hotel,1,95,2017,April,16,17,1,4,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,105.0,0,1,Canceled,2017-02-01,Anthony Brown,AnthonyBrown@yahoo.com,716-257-5582,************4951,2.0
Resort Hotel,1,64,2017,April,16,17,1,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,75.0,0,0,Canceled,2017-03-12,Michael Krueger Jr.,MichaelJr.58@verizon.com,397-103-0300,************6627,2.0
Resort Hotel,1,228,2017,April,16,17,1,5,2,1.0,0,HB,DEU,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0.0,0,Transient,178.0,0,2,Canceled,2017-01-08,Mark Garcia,MGarcia@aol.com,204-836-6411,************1253,3.0
Resort Hotel,1,228,2017,April,16,17,1,5,2,1.0,0,HB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,109.8,0,2,Canceled,2017-01-08,Kristina Silva,Kristina.S@gmail.com,772-842-1931,************7499,3.0
Resort Hotel,1,287,2017,April,16,17,3,6,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,0.0,0,Transient,72.0,0,0,Canceled,2016-07-04,Jacqueline Haynes,Jacqueline_H17@zoho.com,293-924-6315,************1842,2.0
Resort Hotel,1,38,2017,April,16,18,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,100.0,0,2,Canceled,2017-03-14,Holly Wolf,Holly_W@hotmail.com,388-428-1817,************4015,2.0
Resort Hotel,1,206,2017,April,16,18,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,0.0,0,Transient,54.0,0,1,Canceled,2017-03-14,Nicholas Rice,Nicholas.R@yahoo.com,549-014-5135,************3859,2.0
Resort Hotel,1,72,2017,April,16,18,0,4,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,107.0,0,1,Canceled,2017-03-05,Kevin Allen,Kevin.A@aol.com,350-541-1601,************7725,2.0
Resort Hotel,1,24,2017,April,16,18,0,5,3,1.0,0,HB,ESP,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,0.0,0,Transient,223.0,0,0,Canceled,2017-04-06,Gwendolyn Hogan,GwendolynHogan@verizon.com,834-756-0904,************9512,4.0
Resort Hotel,1,76,2017,April,16,18,0,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,75.0,0,1,Canceled,2017-03-04,Jennifer Burke,Jennifer_Burke@gmail.com,572-074-9783,************4988,2.0
Resort Hotel,1,88,2017,April,16,18,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,96.0,0.0,0,Transient,72.0,0,1,Canceled,2017-03-31,Anna Guerrero,Anna.Guerrero37@aol.com,623-291-0499,************8288,2.0
Resort Hotel,1,88,2017,April,16,18,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,96.0,0.0,0,Transient,72.0,0,1,Canceled,2017-03-31,Nicole Davidson,Nicole.D@comcast.net,147-831-8131,************8056,2.0
Resort Hotel,1,93,2017,April,16,18,2,5,2,0.0,0,HB,DNK,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,131.29,0,1,Canceled,2017-04-11,David Hall,Hall_David@gmail.com,877-774-8873,************2483,2.0
Resort Hotel,1,88,2017,April,16,18,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,96.0,0.0,0,Transient,72.0,0,1,Canceled,2017-03-31,Erika Bailey,Bailey.Erika@hotmail.com,422-513-4958,************6410,2.0
Resort Hotel,1,88,2017,April,16,18,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,96.0,0.0,0,Transient,72.0,0,1,Canceled,2017-03-31,Lindsey Walker,Walker.Lindsey@zoho.com,139-200-3404,************5103,2.0
Resort Hotel,1,100,2017,April,16,18,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,94.29,0,0,Canceled,2017-01-09,Robert Williams,Williams_Robert53@yandex.com,158-226-7432,************5208,2.0
Resort Hotel,1,9,2017,April,16,19,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0.0,269.0,0,Transient,45.0,0,0,Canceled,2017-04-19,Monique Perez,Perez.Monique@yandex.com,864-367-8758,************4602,1.0
Resort Hotel,1,96,2017,April,16,19,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,90.0,0,1,Canceled,2017-03-31,Allison Pineda,Allison_P@xfinity.com,880-541-9564,************3867,2.0
Resort Hotel,1,28,2017,April,16,19,0,2,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,100.0,0,1,Canceled,2017-03-24,Ralph Lopez,Ralph.Lopez@mail.com,659-779-3748,************9519,2.0
Resort Hotel,1,174,2017,April,16,19,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,54.0,0,1,Canceled,2017-03-07,Matthew Taylor,Taylor.Matthew@att.com,404-516-5009,************1540,2.0
Resort Hotel,1,213,2017,April,16,19,0,4,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,109.8,0,2,Canceled,2016-11-30,Laura Ramirez,LauraRamirez@outlook.com,189-532-9769,************2599,2.0
Resort Hotel,1,26,2017,April,16,20,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,115.0,0,1,Canceled,2017-03-25,Edward Lewis,Edward_Lewis@yandex.com,336-734-0811,************5465,2.0
Resort Hotel,1,29,2017,April,16,20,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0.0,169.0,0,Transient-Party,50.0,0,0,Canceled,2017-04-19,Kayla Patel,KaylaPatel@gmail.com,625-334-4218,************4785,1.0
Resort Hotel,1,29,2017,April,16,20,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0.0,169.0,0,Transient-Party,50.0,0,0,Canceled,2017-04-19,Linda Scott,Linda.Scott95@yahoo.com,321-730-7755,************8996,1.0
Resort Hotel,1,72,2017,April,16,20,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,60.0,0,1,Canceled,2017-02-28,Anthony Sanford,Sanford_Anthony@comcast.net,715-833-3048,************1516,2.0
Resort Hotel,1,63,2017,April,16,20,1,3,1,0.0,0,BB,PRT,Groups,Corporate,0,0,0,A,A,1,No Deposit,0.0,307.0,0,Transient-Party,85.0,0,0,Canceled,2017-04-12,Christopher Gonzalez,Christopher_G95@outlook.com,282-419-1555,************2524,1.0
